"state_from","county_from","state_to","county_to","in","out","change"
2,20,48,339,0,92,-92
2,20,48,439,0,93,-93
2,20,48,451,61,0,61
2,20,48,453,63,98,-35
2,20,48,491,0,70,-70
2,20,49,11,0,58,-58
2,20,49,35,112,184,-72
2,20,49,49,0,76,-76
2,20,51,59,125,116,9
2,20,53,11,59,171,-112
2,20,53,33,366,766,-400
2,20,53,35,57,96,-39
2,20,53,53,329,533,-204
2,20,53,61,98,175,-77
2,20,53,63,89,236,-147
2,20,53,67,80,191,-111
2,20,53,73,72,108,-36
2,50,2,20,166,274,-108
2,50,2,158,112,0,112
2,50,2,170,0,101,-101
2,68,2,90,0,66,-66
2,70,2,20,89,92,-3
2,90,1,45,101,0,101
2,90,2,20,536,726,-190
2,90,2,68,66,0,66
2,90,2,110,0,70,-70
2,90,2,122,136,141,-5
2,90,2,170,170,293,-123
2,90,2,240,123,117,6
2,90,2,261,62,0,62
2,90,2,290,214,158,56
2,90,4,13,128,226,-98
2,90,4,19,0,75,-75
2,90,6,37,102,115,-13
2,90,6,59,48,0,48
2,90,6,71,105,91,14
2,90,6,73,69,69,0
2,90,8,41,263,340,-77
2,90,13,215,76,130,-54
2,90,15,3,114,190,-76
2,90,16,1,0,77,-77
2,90,20,61,83,130,-47
2,90,20,161,75,0,75
2,90,21,47,0,78,-78
2,90,22,115,0,90,-90
2,90,32,3,71,169,-98
2,90,32,7,0,63,-63
2,90,36,45,0,120,-120
2,90,37,51,102,77,25
2,90,40,31,0,106,-106
2,90,41,51,0,49,-49
2,90,47,125,120,183,-63
2,90,48,27,185,265,-80
2,90,48,29,136,160,-24
2,90,48,141,152,293,-141
2,90,48,201,62,62,0
2,90,49,11,0,84,-84
2,90,53,33,87,168,-81
2,90,53,53,144,245,-101
2,90,53,63,0,78,-78
2,90,53,67,0,88,-88
2,110,2,20,187,222,-35
2,110,2,90,70,0,70
2,110,2,122,0,49,-49
2,110,2,130,91,50,41
2,110,2,170,65,0,65
2,110,2,220,57,0,57
2,110,53,33,72,91,-19
2,122,2,20,751,680,71
2,122,2,90,141,136,5
2,122,2,110,49,0,49
2,122,2,170,290,267,23
2,122,4,13,51,130,-79
2,122,53,33,0,67,-67
2,130,2,20,0,56,-56
2,130,2,110,50,91,-41
2,130,2,198,64,64,0
2,130,53,33,0,57,-57
2,150,2,20,148,218,-70
2,150,37,139,73,0,73
2,158,2,20,53,65,-12
2,158,2,50,0,112,-112
2,170,2,20,3624,2056,1568
2,170,2,50,101,0,101
2,170,2,90,293,170,123
2,170,2,110,0,65,-65
2,170,2,122,267,290,-23
2,170,2,261,60,67,-7
2,170,4,13,129,181,-52
2,170,15,1,0,55,-55
2,170,15,3,74,73,1
2,170,16,55,0,88,-88
2,170,32,3,71,84,-13
2,170,53,33,58,75,-17
2,170,53,53,59,121,-62
2,170,53,63,0,70,-70
2,180,2,20,91,130,-39
2,185,2,20,84,147,-63
2,188,2,20,75,168,-93
2,198,2,130,64,64,0
2,220,2,20,63,0,63
2,220,2,110,0,57,-57
2,240,2,90,117,123,-6
2,261,2,20,163,126,37
2,261,2,90,0,62,-62
2,261,2,170,67,60,7
2,290,2,20,0,51,-51
2,290,2,90,158,214,-56
4,1,4,5,290,388,-98
4,1,4,13,1180,1075,105
4,1,4,17,733,1003,-270
4,1,4,19,132,116,16
4,1,4,21,126,78,48
4,1,8,83,0,76,-76
4,1,35,1,136,161,-25
4,1,35,31,982,921,61
4,1,35,45,562,395,167
4,1,49,37,102,123,-21
4,3,4,5,64,0,64
4,3,4,9,68,130,-62
4,3,4,13,984,1195,-211
4,3,4,15,0,65,-65
4,3,4,17,0,88,-88
4,3,4,19,1650,2163,-513
4,3,4,21,219,218,1
4,3,4,23,86,0,86
4,3,4,25,115,86,29
4,3,4,27,67,0,67
4,3,6,37,148,93,55
4,3,6,65,81,78,3
4,3,6,71,87,0,87
4,3,6,73,234,160,74
4,3,8,41,236,153,83
4,3,13,51,61,0,61
4,3,13,73,0,107,-107
4,3,13,179,111,0,111
4,3,13,245,69,75,-6
4,3,15,3,168,130,38
4,3,24,3,94,0,94
4,3,32,3,113,122,-9
4,3,36,45,0,100,-100
4,3,37,51,127,83,44
4,3,47,125,87,103,-16
4,3,48,27,160,132,28
4,3,48,29,106,128,-22
4,3,48,141,187,185,2
4,3,51,59,74,72,2
4,3,53,53,178,93,85
4,3,53,67,71,0,71
4,5,4,1,388,290,98
4,5,4,3,0,64,-64
4,5,4,7,66,68,-2
4,5,4,13,2986,3746,-760
4,5,4,15,339,250,89
4,5,4,17,606,666,-60
4,5,4,19,412,689,-277
4,5,4,21,156,176,-20
4,5,4,25,823,1279,-456
4,5,4,27,55,0,55
4,5,6,29,56,0,56
4,5,6,37,252,154,98
4,5,6,59,168,68,100
4,5,6,65,135,78,57
4,5,6,71,131,0,131
4,5,6,73,193,147,46
4,5,8,31,0,59,-59
4,5,8,41,0,57,-57
4,5,32,3,212,238,-26
4,5,35,1,76,61,15
4,5,35,31,124,96,28
4,5,35,45,115,0,115
4,5,41,51,0,57,-57
4,5,48,453,0,53,-53
4,5,49,25,62,70,-8
4,5,49,35,77,74,3
4,5,49,53,63,113,-50
4,5,53,33,61,100,-39
4,5,53,53,0,64,-64
4,7,4,5,68,66,2
4,7,4,9,0,135,-135
4,7,4,13,1728,1402,326
4,7,4,17,121,118,3
4,7,4,19,146,127,19
4,7,4,21,283,304,-21
4,7,4,25,139,149,-10
4,7,6,37,61,0,61
4,7,6,59,59,0,59
4,7,6,65,63,0,63
4,7,6,73,78,0,78
4,9,4,3,130,68,62
4,9,4,7,135,0,135
4,9,4,11,252,171,81
4,9,4,13,341,404,-63
4,9,4,17,112,0,112
4,9,4,19,217,228,-11
4,9,4,21,93,107,-14
4,11,4,9,171,252,-81
4,11,4,13,151,79,72
4,11,4,19,69,89,-20
4,12,4,13,220,249,-29
4,12,4,15,106,149,-43
4,12,4,25,60,0,60
4,12,6,65,103,83,20
4,12,6,71,89,65,24
4,13,1,3,0,77,-77
4,13,1,73,193,79,114
4,13,1,81,63,0,63
4,13,1,89,130,82,48
4,13,1,97,97,0,97
4,13,2,20,830,327,503
4,13,2,90,226,128,98
4,13,2,122,130,51,79
4,13,2,170,181,129,52
4,13,4,1,1075,1180,-105
4,13,4,3,1195,984,211
4,13,4,5,3746,2986,760
4,13,4,7,1402,1728,-326
4,13,4,9,404,341,63
4,13,4,11,79,151,-72
4,13,4,12,249,220,29
4,13,4,15,1272,989,283
4,13,4,17,2120,2869,-749
4,13,4,19,8078,6079,1999
4,13,4,21,19049,25257,-6208
4,13,4,23,392,460,-68
4,13,4,25,4721,5494,-773
4,13,4,27,2384,1387,997
4,13,5,7,145,142,3
4,13,5,45,50,0,50
4,13,5,51,0,51,-51
4,13,5,119,192,125,67
4,13,5,143,79,120,-41
4,13,6,1,1461,829,632
4,13,6,7,142,90,52
4,13,6,13,1318,508,810
4,13,6,17,190,129,61
4,13,6,19,510,387,123
4,13,6,23,62,0,62
4,13,6,25,503,319,184
4,13,6,29,738,430,308
4,13,6,31,80,65,15
4,13,6,37,9943,5000,4943
4,13,6,39,90,0,90
4,13,6,41,186,92,94
4,13,6,45,68,0,68
4,13,6,47,157,148,9
4,13,6,53,374,201,173
4,13,6,55,123,69,54
4,13,6,57,100,59,41
4,13,6,59,5289,2475,2814
4,13,6,61,545,280,265
4,13,6,65,4403,1906,2497
4,13,6,67,1303,821,482
4,13,6,71,3159,1427,1732
4,13,6,73,7086,4109,2977
4,13,6,75,511,515,-4
4,13,6,77,622,263,359
4,13,6,79,387,238,149
4,13,6,81,629,351,278
4,13,6,83,464,278,186
4,13,6,85,2130,1458,672
4,13,6,87,204,109,95
4,13,6,89,158,91,67
4,13,6,95,428,236,192
4,13,6,97,518,170,348
4,13,6,99,422,171,251
4,13,6,107,251,169,82
4,13,6,109,49,0,49
4,13,6,111,1366,551,815
4,13,6,113,111,74,37
4,13,6,115,65,0,65
4,13,8,1,829,591,238
4,13,8,5,1281,985,296
4,13,8,7,54,67,-13
4,13,8,13,346,351,-5
4,13,8,14,154,116,38
4,13,8,31,1091,1080,11
4,13,8,35,1020,714,306
4,13,8,37,99,68,31
4,13,8,39,71,0,71
4,13,8,41,1494,1299,195
4,13,8,45,76,82,-6
4,13,8,59,1034,619,415
4,13,8,67,220,219,1
4,13,8,69,607,532,75
4,13,8,77,279,234,45
4,13,8,83,142,106,36
4,13,8,85,72,77,-5
4,13,8,101,178,127,51
4,13,8,117,49,0,49
4,13,8,123,388,398,-10
4,13,9,1,414,225,189
4,13,9,3,357,213,144
4,13,9,9,255,143,112
4,13,9,11,99,78,21
4,13,9,13,71,0,71
4,13,10,3,229,141,88
4,13,10,5,61,0,61
4,13,11,1,280,293,-13
4,13,12,1,77,60,17
4,13,12,5,159,93,66
4,13,12,9,222,188,34
4,13,12,11,669,470,199
4,13,12,15,0,74,-74
4,13,12,17,61,0,61
4,13,12,19,81,75,6
4,13,12,21,160,144,16
4,13,12,31,358,301,57
4,13,12,33,120,121,-1
4,13,12,53,61,0,61
4,13,12,57,618,558,60
4,13,12,61,0,57,-57
4,13,12,69,96,127,-31
4,13,12,71,268,238,30
4,13,12,73,69,47,22
4,13,12,81,130,158,-28
4,13,12,83,87,106,-19
4,13,12,85,0,53,-53
4,13,12,86,666,475,191
4,13,12,87,66,0,66
4,13,12,91,245,129,116
4,13,12,95,526,498,28
4,13,12,97,95,103,-8
4,13,12,99,503,359,144
4,13,12,101,152,191,-39
4,13,12,103,359,368,-9
4,13,12,105,148,157,-9
4,13,12,109,86,120,-34
4,13,12,111,92,92,0
4,13,12,113,80,90,-10
4,13,12,115,151,154,-3
4,13,12,117,208,177,31
4,13,12,119,0,60,-60
4,13,12,127,170,184,-14
4,13,13,51,97,119,-22
4,13,13,57,65,80,-15
4,13,13,63,66,0,66
4,13,13,67,356,293,63
4,13,13,73,62,53,9
4,13,13,77,69,64,5
4,13,13,89,319,244,75
4,13,13,97,65,0,65
4,13,13,117,118,137,-19
4,13,13,121,429,521,-92
4,13,13,135,319,276,43
4,13,13,151,51,0,51
4,13,13,185,55,0,55
4,13,13,215,70,0,70
4,13,13,245,63,0,63
4,13,15,1,208,186,22
4,13,15,3,985,672,313
4,13,15,7,99,84,15
4,13,15,9,191,159,32
4,13,16,1,707,868,-161
4,13,16,5,87,98,-11
4,13,16,19,211,171,40
4,13,16,27,252,196,56
4,13,16,39,64,59,5
4,13,16,55,263,267,-4
4,13,16,65,316,111,205
4,13,16,83,99,111,-12
4,13,17,19,177,72,105
4,13,17,31,4978,2173,2805
4,13,17,37,113,0,113
4,13,17,43,1294,531,763
4,13,17,89,655,256,399
4,13,17,91,125,52,73
4,13,17,93,186,80,106
4,13,17,97,935,363,572
4,13,17,99,90,0,90
4,13,17,111,586,158,428
4,13,17,113,673,126,547
4,13,17,115,90,0,90
4,13,17,119,117,0,117
4,13,17,143,147,64,83
4,13,17,161,84,60,24
4,13,17,163,137,125,12
4,13,17,167,107,81,26
4,13,17,179,141,47,94
4,13,17,197,1057,259,798
4,13,17,201,359,172,187
4,13,18,3,181,163,18
4,13,18,35,56,0,56
4,13,18,39,72,0,72
4,13,18,57,266,204,62
4,13,18,63,138,67,71
4,13,18,81,0,79,-79
4,13,18,89,484,211,273
4,13,18,97,676,330,346
4,13,18,105,80,58,22
4,13,18,127,172,56,116
4,13,18,141,219,120,99
4,13,18,157,87,0,87
4,13,18,163,67,79,-12
4,13,19,13,105,62,43
4,13,19,49,153,79,74
4,13,19,61,79,0,79
4,13,19,103,155,71,84
4,13,19,113,264,167,97
4,13,19,153,473,321,152
4,13,19,155,71,0,71
4,13,19,163,173,68,105
4,13,19,169,83,0,83
4,13,19,193,62,0,62
4,13,20,45,87,50,37
4,13,20,61,89,82,7
4,13,20,91,595,389,206
4,13,20,103,69,66,3
4,13,20,161,74,0,74
4,13,20,173,403,245,158
4,13,20,177,82,73,9
4,13,20,209,87,0,87
4,13,21,15,63,0,63
4,13,21,47,61,88,-27
4,13,21,67,118,84,34
4,13,21,93,74,0,74
4,13,21,111,299,272,27
4,13,21,117,67,0,67
4,13,22,15,66,0,66
4,13,22,17,94,0,94
4,13,22,33,160,59,101
4,13,22,51,77,70,7
4,13,22,55,83,0,83
4,13,22,71,130,82,48
4,13,22,103,73,0,73
4,13,22,115,62,0,62
4,13,23,5,115,107,8
4,13,23,19,59,0,59
4,13,23,31,57,0,57
4,13,24,3,236,156,80
4,13,24,5,232,103,129
4,13,24,21,104,90,14
4,13,24,25,85,0,85
4,13,24,27,107,134,-27
4,13,24,31,369,299,70
4,13,24,33,200,153,47
4,13,24,510,134,104,30
4,13,25,1,79,60,19
4,13,25,5,110,58,52
4,13,25,9,219,128,91
4,13,25,13,107,85,22
4,13,25,17,510,369,141
4,13,25,21,224,169,55
4,13,25,23,135,84,51
4,13,25,25,308,166,142
4,13,25,27,313,146,167
4,13,26,21,84,60,24
4,13,26,25,68,0,68
4,13,26,45,62,0,62
4,13,26,49,305,131,174
4,13,26,55,0,59,-59
4,13,26,65,154,120,34
4,13,26,75,63,0,63
4,13,26,77,157,100,57
4,13,26,81,417,327,90
4,13,26,93,106,79,27
4,13,26,99,568,295,273
4,13,26,103,66,0,66
4,13,26,111,59,0,59
4,13,26,121,0,70,-70
4,13,26,125,902,565,337
4,13,26,139,132,113,19
4,13,26,145,93,0,93
4,13,26,147,71,60,11
4,13,26,161,260,165,95
4,13,26,163,918,690,228
4,13,27,3,265,218,47
4,13,27,5,59,0,59
4,13,27,13,62,0,62
4,13,27,19,106,76,30
4,13,27,35,80,0,80
4,13,27,37,504,342,162
4,13,27,53,1383,970,413
4,13,27,109,252,137,115
4,13,27,123,486,317,169
4,13,27,137,147,94,53
4,13,27,139,166,96,70
4,13,27,141,70,69,1
4,13,27,145,117,0,117
4,13,27,163,291,119,172
4,13,27,171,127,80,47
4,13,28,47,119,88,31
4,13,28,49,55,0,55
4,13,29,19,134,123,11
4,13,29,21,0,55,-55
4,13,29,37,0,71,-71
4,13,29,47,191,157,34
4,13,29,77,211,101,110
4,13,29,95,587,380,207
4,13,29,165,102,64,38
4,13,29,183,290,141,149
4,13,29,189,736,411,325
4,13,29,213,67,0,67
4,13,29,510,205,132,73
4,13,30,13,142,82,60
4,13,30,29,155,147,8
4,13,30,31,174,171,3
4,13,30,49,113,84,29
4,13,30,63,180,136,44
4,13,30,81,78,0,78
4,13,30,111,253,163,90
4,13,31,55,797,399,398
4,13,31,79,68,0,68
4,13,31,109,393,230,163
4,13,31,153,224,144,80
4,13,32,3,4102,3504,598
4,13,32,5,68,0,68
4,13,32,7,94,66,28
4,13,32,19,69,69,0
4,13,32,23,70,77,-7
4,13,32,31,837,636,201
4,13,32,510,80,0,80
4,13,33,11,183,166,17
4,13,33,13,64,0,64
4,13,33,15,126,88,38
4,13,33,17,55,0,55
4,13,34,3,274,173,101
4,13,34,5,129,97,32
4,13,34,7,59,68,-9
4,13,34,13,195,97,98
4,13,34,15,61,0,61
4,13,34,17,248,227,21
4,13,34,21,139,0,139
4,13,34,23,303,242,61
4,13,34,25,186,70,116
4,13,34,27,257,156,101
4,13,34,29,140,105,35
4,13,34,31,81,68,13
4,13,34,35,97,51,46
4,13,34,37,60,0,60
4,13,34,39,167,61,106
4,13,35,1,1759,980,779
4,13,35,5,145,68,77
4,13,35,9,109,79,30
4,13,35,13,538,442,96
4,13,35,15,0,72,-72
4,13,35,17,103,90,13
4,13,35,25,68,83,-15
4,13,35,29,77,129,-52
4,13,35,31,293,197,96
4,13,35,35,205,197,8
4,13,35,43,464,252,212
4,13,35,45,426,253,173
4,13,35,49,247,159,88
4,13,35,61,99,131,-32
4,13,36,1,156,80,76
4,13,36,5,176,112,64
4,13,36,27,101,0,101
4,13,36,29,397,246,151
4,13,36,45,139,75,64
4,13,36,47,474,354,120
4,13,36,55,305,192,113
4,13,36,59,359,139,220
4,13,36,61,640,457,183
4,13,36,63,78,0,78
4,13,36,65,53,0,53
4,13,36,67,196,121,75
4,13,36,71,71,59,12
4,13,36,81,550,257,293
4,13,36,85,114,0,114
4,13,36,91,159,90,69
4,13,36,103,440,187,253
4,13,36,111,52,52,0
4,13,36,119,231,109,122
4,13,37,19,0,63,-63
4,13,37,21,79,54,25
4,13,37,25,78,0,78
4,13,37,49,89,0,89
4,13,37,51,214,247,-33
4,13,37,63,131,119,12
4,13,37,67,80,102,-22
4,13,37,81,170,167,3
4,13,37,97,0,73,-73
4,13,37,119,530,660,-130
4,13,37,129,84,67,17
4,13,37,133,253,165,88
4,13,37,179,0,60,-60
4,13,37,183,395,536,-141
4,13,38,15,164,86,78
4,13,38,17,289,160,129
4,13,38,35,144,72,72
4,13,38,101,175,79,96
4,13,38,105,85,142,-57
4,13,39,17,112,93,19
4,13,39,25,74,72,2
4,13,39,35,740,404,336
4,13,39,41,128,108,20
4,13,39,45,77,0,77
4,13,39,49,900,547,353
4,13,39,57,86,58,28
4,13,39,61,300,219,81
4,13,39,85,119,67,52
4,13,39,89,0,83,-83
4,13,39,93,125,67,58
4,13,39,95,211,154,57
4,13,39,99,59,59,0
4,13,39,103,94,0,94
4,13,39,113,184,170,14
4,13,39,133,99,0,99
4,13,39,151,133,77,56
4,13,39,153,287,175,112
4,13,39,165,93,74,19
4,13,39,173,65,0,65
4,13,40,17,0,74,-74
4,13,40,27,138,117,21
4,13,40,31,79,56,23
4,13,40,47,61,0,61
4,13,40,109,461,436,25
4,13,40,119,71,0,71
4,13,40,143,433,303,130
4,13,41,3,122,76,46
4,13,41,5,684,393,291
4,13,41,7,0,67,-67
4,13,41,11,0,90,-90
4,13,41,17,393,330,63
4,13,41,19,115,97,18
4,13,41,29,297,166,131
4,13,41,33,109,98,11
4,13,41,35,85,0,85
4,13,41,39,440,393,47
4,13,41,41,88,79,9
4,13,41,43,111,105,6
4,13,41,47,328,223,105
4,13,41,51,882,881,1
4,13,41,53,65,112,-47
4,13,41,67,1413,981,432
4,13,41,71,66,83,-17
4,13,42,3,500,382,118
4,13,42,7,56,0,56
4,13,42,11,104,0,104
4,13,42,17,171,94,77
4,13,42,29,172,134,38
4,13,42,41,81,0,81
4,13,42,43,109,70,39
4,13,42,45,134,105,29
4,13,42,49,103,66,37
4,13,42,69,74,0,74
4,13,42,71,129,81,48
4,13,42,77,116,67,49
4,13,42,79,74,0,74
4,13,42,91,290,214,76
4,13,42,95,123,0,123
4,13,42,101,400,308,92
4,13,42,125,48,0,48
4,13,42,129,97,77,20
4,13,42,133,112,98,14
4,13,44,3,75,0,75
4,13,44,7,206,88,118
4,13,45,13,87,141,-54
4,13,45,15,70,93,-23
4,13,45,19,159,127,32
4,13,45,35,86,0,86
4,13,45,45,166,169,-3
4,13,45,51,143,121,22
4,13,45,63,72,122,-50
4,13,45,79,160,116,44
4,13,45,83,0,74,-74
4,13,45,91,108,153,-45
4,13,46,81,70,0,70
4,13,46,93,71,0,71
4,13,46,99,281,167,114
4,13,46,103,262,149,113
4,13,47,37,344,428,-84
4,13,47,65,81,147,-66
4,13,47,93,194,147,47
4,13,47,125,138,160,-22
4,13,47,149,117,132,-15
4,13,47,157,402,276,126
4,13,47,165,63,83,-20
4,13,47,187,106,239,-133
4,13,47,189,67,61,6
4,13,48,27,316,304,12
4,13,48,29,1266,1118,148
4,13,48,39,178,117,61
4,13,48,41,76,61,15
4,13,48,61,72,0,72
4,13,48,85,791,1051,-260
4,13,48,91,76,103,-27
4,13,48,113,1333,1334,-1
4,13,48,121,662,703,-41
4,13,48,135,86,117,-31
4,13,48,141,1441,930,511
4,13,48,157,266,354,-88
4,13,48,167,120,120,0
4,13,48,187,91,80,11
4,13,48,201,1571,1231,340
4,13,48,209,152,105,47
4,13,48,215,90,109,-19
4,13,48,221,59,0,59
4,13,48,245,70,0,70
4,13,48,251,0,66,-66
4,13,48,257,0,64,-64
4,13,48,303,126,187,-61
4,13,48,309,89,106,-17
4,13,48,329,116,137,-21
4,13,48,339,273,314,-41
4,13,48,355,123,92,31
4,13,48,367,0,100,-100
4,13,48,373,137,0,137
4,13,48,381,102,73,29
4,13,48,423,72,81,-9
4,13,48,439,1136,1231,-95
4,13,48,441,72,81,-9
4,13,48,451,81,68,13
4,13,48,453,1154,1070,84
4,13,48,485,135,72,63
4,13,48,491,411,548,-137
4,13,49,5,210,180,30
4,13,49,11,582,533,49
4,13,49,21,76,82,-6
4,13,49,35,1818,1605,213
4,13,49,43,76,0,76
4,13,49,45,99,0,99
4,13,49,49,1489,1090,399
4,13,49,53,402,350,52
4,13,49,57,371,268,103
4,13,50,7,99,78,21
4,13,51,13,173,175,-2
4,13,51,41,112,70,42
4,13,51,59,600,536,64
4,13,51,87,105,116,-11
4,13,51,107,214,202,12
4,13,51,153,198,115,83
4,13,51,177,59,0,59
4,13,51,179,0,94,-94
4,13,51,510,137,98,39
4,13,51,550,69,82,-13
4,13,51,650,74,0,74
4,13,51,700,122,58,64
4,13,51,710,131,101,30
4,13,51,760,49,58,-9
4,13,51,810,247,181,66
4,13,53,5,253,225,28
4,13,53,7,101,0,101
4,13,53,9,103,122,-19
4,13,53,11,790,513,277
4,13,53,15,147,96,51
4,13,53,25,102,0,102
4,13,53,27,79,56,23
4,13,53,29,148,135,13
4,13,53,33,3776,2652,1124
4,13,53,35,443,294,149
4,13,53,37,58,0,58
4,13,53,41,76,54,22
4,13,53,45,119,51,68
4,13,53,53,1868,1106,762
4,13,53,57,183,93,90
4,13,53,61,1654,846,808
4,13,53,63,713,645,68
4,13,53,67,542,332,210
4,13,53,71,63,0,63
4,13,53,73,314,226,88
4,13,53,75,59,0,59
4,13,53,77,162,164,-2
4,13,55,9,154,117,37
4,13,55,25,468,319,149
4,13,55,35,60,0,60
4,13,55,55,59,0,59
4,13,55,59,188,75,113
4,13,55,63,85,0,85
4,13,55,79,1227,472,755
4,13,55,87,100,85,15
4,13,55,89,83,62,21
4,13,55,101,181,111,70
4,13,55,105,84,78,6
4,13,55,109,97,0,97
4,13,55,117,63,0,63
4,13,55,127,103,55,48
4,13,55,131,93,61,32
4,13,55,133,417,256,161
4,13,55,139,77,77,0
4,13,56,1,64,0,64
4,13,56,5,93,0,93
4,13,56,21,241,109,132
4,13,56,25,123,68,55
4,13,56,37,75,0,75
4,15,4,3,65,0,65
4,15,4,5,250,339,-89
4,15,4,12,149,106,43
4,15,4,13,989,1272,-283
4,15,4,17,85,130,-45
4,15,4,19,157,249,-92
4,15,4,21,165,141,24
4,15,4,25,362,373,-11
4,15,4,27,112,108,4
4,15,6,19,60,0,60
4,15,6,29,229,83,146
4,15,6,37,1277,336,941
4,15,6,59,834,217,617
4,15,6,65,1272,419,853
4,15,6,67,88,0,88
4,15,6,71,1720,479,1241
4,15,6,73,571,211,360
4,15,6,77,66,0,66
4,15,6,79,64,0,64
4,15,6,83,56,0,56
4,15,6,99,82,0,82
4,15,6,111,210,0,210
4,15,8,1,64,73,-9
4,15,8,5,57,0,57
4,15,8,41,69,61,8
4,15,32,3,1699,1542,157
4,15,32,31,111,110,1
4,15,35,1,74,0,74
4,15,41,51,50,0,50
4,15,48,201,54,0,54
4,15,49,1,0,122,-122
4,15,49,21,0,369,-369
4,15,49,35,157,107,50
4,15,49,49,68,0,68
4,15,49,53,301,549,-248
4,15,53,11,65,0,65
4,15,53,33,110,53,57
4,15,53,53,128,57,71
4,15,53,61,95,0,95
4,17,4,1,1003,733,270
4,17,4,3,88,0,88
4,17,4,5,666,606,60
4,17,4,7,118,121,-3
4,17,4,9,0,112,-112
4,17,4,13,2869,2120,749
4,17,4,15,130,85,45
4,17,4,19,517,358,159
4,17,4,21,386,342,44
4,17,4,25,194,161,33
4,17,6,37,68,0,68
4,17,6,65,101,0,101
4,17,6,71,99,0,99
4,17,6,73,100,63,37
4,17,32,3,83,0,83
4,17,35,1,80,69,11
4,17,35,31,158,151,7
4,17,35,45,191,107,84
4,17,49,35,68,0,68
4,19,1,89,67,110,-43
4,19,2,20,202,117,85
4,19,2,90,75,0,75
4,19,4,1,116,132,-16
4,19,4,3,2163,1650,513
4,19,4,5,689,412,277
4,19,4,7,127,146,-19
4,19,4,9,228,217,11
4,19,4,11,89,69,20
4,19,4,13,6079,8078,-1999
4,19,4,15,249,157,92
4,19,4,17,358,517,-159
4,19,4,21,2074,2130,-56
4,19,4,23,1641,1180,461
4,19,4,25,574,527,47
4,19,4,27,556,338,218
4,19,5,7,55,0,55
4,19,5,119,69,75,-6
4,19,6,1,311,170,141
4,19,6,13,168,126,42
4,19,6,19,123,79,44
4,19,6,25,112,68,44
4,19,6,29,154,105,49
4,19,6,37,1557,931,626
4,19,6,53,117,77,40
4,19,6,59,637,361,276
4,19,6,61,99,85,14
4,19,6,65,670,337,333
4,19,6,67,223,186,37
4,19,6,71,430,280,150
4,19,6,73,1404,1083,321
4,19,6,75,130,141,-11
4,19,6,77,77,0,77
4,19,6,79,118,55,63
4,19,6,81,123,70,53
4,19,6,83,131,98,33
4,19,6,85,291,285,6
4,19,6,87,53,48,5
4,19,6,95,134,121,13
4,19,6,97,148,0,148
4,19,6,99,108,0,108
4,19,6,111,219,118,101
4,19,8,1,156,78,78
4,19,8,5,281,268,13
4,19,8,13,145,134,11
4,19,8,31,260,249,11
4,19,8,35,192,109,83
4,19,8,41,456,356,100
4,19,8,59,239,152,87
4,19,8,69,186,122,64
4,19,8,77,94,60,34
4,19,8,123,72,64,8
4,19,9,1,62,0,62
4,19,9,3,109,0,109
4,19,9,9,68,0,68
4,19,11,1,108,96,12
4,19,12,9,103,90,13
4,19,12,11,124,75,49
4,19,12,31,65,66,-1
4,19,12,33,75,0,75
4,19,12,57,70,144,-74
4,19,12,71,67,61,6
4,19,12,81,67,0,67
4,19,12,86,108,126,-18
4,19,12,91,149,177,-28
4,19,12,95,104,143,-39
4,19,12,99,130,70,60
4,19,12,101,50,0,50
4,19,12,103,93,88,5
4,19,12,105,0,68,-68
4,19,12,115,56,0,56
4,19,12,127,69,0,69
4,19,13,67,78,58,20
4,19,13,89,94,0,94
4,19,13,121,65,61,4
4,19,13,135,62,57,5
4,19,13,185,118,87,31
4,19,15,1,104,62,42
4,19,15,3,268,222,46
4,19,16,1,126,174,-48
4,19,16,55,61,0,61
4,19,17,19,56,0,56
4,19,17,31,506,408,98
4,19,17,43,160,0,160
4,19,17,89,98,55,43
4,19,17,97,143,76,67
4,19,17,143,158,0,158
4,19,17,163,71,0,71
4,19,17,197,125,0,125
4,19,17,201,76,0,76
4,19,18,3,54,0,54
4,19,18,89,83,0,83
4,19,18,97,94,77,17
4,19,19,113,74,0,74
4,19,19,153,61,0,61
4,19,20,91,72,93,-21
4,19,20,173,129,73,56
4,19,21,111,71,77,-6
4,19,24,3,55,87,-32
4,19,24,5,55,0,55
4,19,24,27,85,0,85
4,19,24,31,130,137,-7
4,19,24,510,64,0,64
4,19,25,17,175,114,61
4,19,25,25,69,77,-8
4,19,25,27,53,0,53
4,19,26,65,51,0,51
4,19,26,81,85,0,85
4,19,26,99,76,71,5
4,19,26,125,204,92,112
4,19,26,161,72,50,22
4,19,26,163,107,114,-7
4,19,27,37,56,58,-2
4,19,27,53,224,200,24
4,19,27,123,81,49,32
4,19,27,163,81,0,81
4,19,28,47,80,0,80
4,19,29,95,73,55,18
4,19,29,189,108,98,10
4,19,30,31,52,0,52
4,19,30,63,44,0,44
4,19,30,111,81,0,81
4,19,31,55,93,63,30
4,19,31,109,0,53,-53
4,19,31,153,103,0,103
4,19,32,3,734,746,-12
4,19,32,31,170,185,-15
4,19,33,11,54,67,-13
4,19,34,3,50,0,50
4,19,34,5,70,0,70
4,19,35,1,440,392,48
4,19,35,13,216,135,81
4,19,35,17,186,109,77
4,19,35,35,89,0,89
4,19,35,43,72,0,72
4,19,35,45,64,65,-1
4,19,35,49,131,106,25
